"business_date","hour_of_day","dining_unit_id","actual_demand","actual_staff_count","baseline_demand_forecast","event_adjusted_forecast","recommended_staff_count"
2024-09-08,7,3,117,5,67.3333333333333333,67.33,4
2024-09-08,7,4,75,3,66.3333333333333333,66.33,4
2024-09-08,8,1,59,3,63.0000000000000000,63.00,4
2024-09-08,8,2,28,3,61.0000000000000000,61.00,4
2024-09-08,8,3,84,4,61.3333333333333333,61.33,4
2024-09-08,8,4,56,3,65.3333333333333333,65.33,4
2024-09-08,9,1,52,3,56.3333333333333333,56.33,3
2024-09-08,9,2,96,4,87.6666666666666667,87.67,5
2024-09-08,9,3,45,3,72.0000000000000000,72.00,4
2024-09-08,9,4,109,5,73.3333333333333333,73.33,4
2024-09-08,10,1,74,3,48.0000000000000000,48.00,3
2024-09-08,10,2,84,4,92.3333333333333333,92.33,5
2024-09-08,10,3,96,4,83.0000000000000000,83.00,5
2024-09-08,10,4,64,3,43.6666666666666667,43.67,3
2024-09-08,11,1,106,5,91.3333333333333333,91.33,5
2024-09-08,11,2,82,4,97.3333333333333333,97.33,5
2024-09-08,11,3,50,3,71.0000000000000000,71.00,4
2024-09-08,11,4,108,5,56.3333333333333333,56.33,3
2024-09-08,12,1,68,3,59.6666666666666667,59.67,3
2024-09-08,12,2,22,3,29.3333333333333333,29.33,2
2024-09-08,12,3,71,3,77.6666666666666667,77.67,4
2024-09-08,12,4,115,5,79.0000000000000000,79.00,4
2024-09-08,13,1,88,4,66.0000000000000000,66.00,4
2024-09-08,13,2,46,3,65.0000000000000000,65.00,4
2024-09-08,13,3,44,3,66.6666666666666667,66.67,4
2024-09-08,13,4,27,3,65.6666666666666667,65.67,4
2024-09-08,14,1,109,5,84.6666666666666667,84.67,5
2024-09-08,14,2,48,3,60.0000000000000000,60.00,3
2024-09-08,14,3,119,5,73.0000000000000000,73.00,4
2024-09-08,14,4,31,3,70.3333333333333333,70.33,4
2024-09-08,15,1,43,3,53.6666666666666667,53.67,3
2024-09-08,15,2,65,3,57.6666666666666667,57.67,3
2024-09-08,15,3,85,4,93.6666666666666667,93.67,5
2024-09-08,15,4,50,3,90.0000000000000000,90.00,5
2024-09-08,16,1,113,5,76.3333333333333333,76.33,4
2024-09-08,16,2,108,5,81.3333333333333333,81.33,5
2024-09-08,16,3,119,5,76.6666666666666667,76.67,4
2024-09-08,16,4,80,4,69.0000000000000000,69.00,4
2024-09-08,17,1,105,5,67.6666666666666667,67.67,4
2024-09-08,17,2,54,3,64.0000000000000000,64.00,4
2024-09-08,17,3,63,3,57.3333333333333333,57.33,3
2024-09-08,17,4,72,3,80.3333333333333333,80.33,5
2024-09-08,18,1,49,3,56.6666666666666667,56.67,3
2024-09-08,18,2,81,4,82.0000000000000000,82.00,5
2024-09-08,18,3,70,3,73.3333333333333333,73.33,4
2024-09-08,18,4,29,3,72.6666666666666667,72.67,4
2024-09-08,19,1,81,4,76.0000000000000000,76.00,4
2024-09-08,19,2,30,3,56.3333333333333333,56.33,3
2024-09-08,19,3,42,3,49.3333333333333333,49.33,3
2024-09-08,19,4,95,4,63.0000000000000000,63.00,4
2024-09-08,20,1,30,3,68.0000000000000000,68.00,4
2024-09-08,20,2,81,4,54.3333333333333333,54.33,3
2024-09-08,20,3,80,4,79.6666666666666667,79.67,4
2024-09-08,20,4,32,3,57.0000000000000000,57.00,3
2024-09-08,21,1,73,3,51.3333333333333333,51.33,3
2024-09-08,21,2,85,4,66.6666666666666667,66.67,4
2024-09-08,21,3,53,3,78.6666666666666667,78.67,4
2024-09-08,21,4,88,4,65.6666666666666667,65.67,4
2024-09-08,22,1,70,3,72.3333333333333333,72.33,4
2024-09-08,22,2,117,5,71.6666666666666667,71.67,4
2024-09-08,22,3,75,3,54.3333333333333333,54.33,3
2024-09-08,22,4,80,4,77.3333333333333333,77.33,4
2024-09-08,23,1,69,3,80.6666666666666667,80.67,5
2024-09-08,23,2,39,3,79.0000000000000000,79.00,4
2024-09-08,23,3,51,3,61.0000000000000000,61.00,4
2024-09-08,23,4,31,3,66.0000000000000000,66.00,4
2024-09-09,0,1,43,3,68.3333333333333333,68.33,4
2024-09-09,0,2,65,3,59.3333333333333333,59.33,3
2024-09-09,0,3,97,4,88.6666666666666667,88.67,5
2024-09-09,0,4,35,3,55.6666666666666667,55.67,3
2024-09-09,1,1,34,3,74.6666666666666667,74.67,4
2024-09-09,1,2,95,4,76.3333333333333333,76.33,4
2024-09-09,1,3,38,3,61.6666666666666667,61.67,4
2024-09-09,1,4,110,5,101.3333333333333333,101.33,6
2024-09-09,2,1,56,3,51.0000000000000000,51.00,3
2024-09-09,2,2,67,3,80.6666666666666667,80.67,5
2024-09-09,2,3,50,3,73.0000000000000000,73.00,4
2024-09-09,2,4,75,3,88.6666666666666667,88.67,5
2024-09-09,3,1,50,3,83.3333333333333333,83.33,5
2024-09-09,3,2,55,3,62.6666666666666667,62.67,4
2024-09-09,3,3,75,3,91.3333333333333333,91.33,5
2024-09-09,3,4,21,3,62.0000000000000000,62.00,4
2024-09-09,4,1,107,5,92.6666666666666667,92.67,5
2024-09-09,4,2,24,3,56.3333333333333333,56.33,3
2024-09-09,4,3,31,3,39.3333333333333333,39.33,2
2024-09-09,4,4,79,3,60.0000000000000000,60.00,3
2024-09-09,5,1,91,4,97.6666666666666667,97.67,5
2024-09-09,5,2,89,4,74.0000000000000000,74.00,4
2024-09-09,5,3,114,5,88.0000000000000000,88.00,5
2024-09-09,5,4,24,3,60.6666666666666667,60.67,4
2024-09-09,6,1,50,3,73.3333333333333333,73.33,4
2024-09-09,6,2,28,3,53.3333333333333333,53.33,3
2024-09-09,6,3,62,3,77.3333333333333333,77.33,4
2024-09-09,6,4,108,5,74.6666666666666667,74.67,4
2024-09-09,7,1,117,5,76.3333333333333333,76.33,4
2024-09-09,7,2,21,3,70.6666666666666667,70.67,4
2024-09-09,7,3,88,4,71.3333333333333333,71.33,4
2024-09-09,7,4,106,5,71.6666666666666667,71.67,4
2024-09-09,8,1,62,3,74.0000000000000000,74.00,4
2024-09-09,8,2,117,5,102.0000000000000000,102.00,6
2024-09-09,8,3,90,4,79.6666666666666667,79.67,4
2024-09-09,8,4,105,5,55.0000000000000000,55.00,3
2024-09-09,9,1,29,3,50.0000000000000000,50.00,3
2024-09-09,9,2,45,3,72.3333333333333333,72.33,4
2024-09-09,9,3,57,3,70.0000000000000000,70.00,4
2024-09-09,9,4,36,3,64.6666666666666667,64.67,4
2024-09-09,10,1,97,4,102.0000000000000000,102.00,6
2024-09-09,10,2,89,4,72.0000000000000000,72.00,4
2024-09-09,10,3,56,3,43.3333333333333333,43.33,3
2024-09-09,10,4,59,3,83.0000000000000000,83.00,5
2024-09-09,11,1,89,4,51.0000000000000000,51.00,3
2024-09-09,11,2,20,3,52.3333333333333333,52.33,3
2024-09-09,11,3,20,3,41.0000000000000000,41.00,3
2024-09-09,11,4,101,5,52.6666666666666667,52.67,3
2024-09-09,12,1,46,3,53.6666666666666667,53.67,3
2024-09-09,12,2,23,3,60.0000000000000000,60.00,3
2024-09-09,12,3,88,4,44.0000000000000000,44.00,3
2024-09-09,12,4,31,3,70.6666666666666667,70.67,4
2024-09-09,13,1,82,4,89.0000000000000000,89.00,5
2024-09-09,13,2,38,3,86.0000000000000000,86.00,5
2024-09-09,13,3,88,4,82.6666666666666667,82.67,5
2024-09-09,13,4,76,3,74.6666666666666667,74.67,4
2024-09-09,14,1,33,3,76.6666666666666667,76.67,4
2024-09-09,14,2,47,3,74.6666666666666667,74.67,4
2024-09-09,14,3,119,5,80.3333333333333333,80.33,5
2024-09-09,14,4,55,3,50.0000000000000000,50.00,3
2024-09-09,15,1,53,3,61.0000000000000000,61.00,4
2024-09-09,15,2,89,4,85.6666666666666667,85.67,5
2024-09-09,15,3,66,3,71.0000000000000000,71.00,4
2024-09-09,15,4,60,3,52.0000000000000000,52.00,3
2024-09-09,16,1,114,5,72.0000000000000000,72.00,4
2024-09-09,16,2,83,4,65.0000000000000000,65.00,4
2024-09-09,16,3,67,3,56.0000000000000000,56.00,3
2024-09-09,16,4,74,3,58.3333333333333333,58.33,3
2024-09-09,17,1,72,3,69.3333333333333333,69.33,4
2024-09-09,17,2,80,4,68.6666666666666667,68.67,4
2024-09-09,17,3,50,3,79.6666666666666667,79.67,4
2024-09-09,17,4,117,5,102.0000000000000000,102.00,6
2024-09-09,18,1,44,3,49.3333333333333333,49.33,3
2024-09-09,18,2,87,4,88.3333333333333333,88.33,5
2024-09-09,18,3,85,4,75.3333333333333333,75.33,4
2024-09-09,18,4,36,3,43.3333333333333333,43.33,3
2024-09-09,19,1,31,3,45.3333333333333333,45.33,3
2024-09-09,19,2,104,5,64.3333333333333333,64.33,4
2024-09-09,19,3,40,3,44.6666666666666667,44.67,3
2024-09-09,19,4,101,5,73.0000000000000000,73.00,4
2024-09-09,20,1,26,3,76.3333333333333333,76.33,4
2024-09-09,20,2,106,5,86.0000000000000000,86.00,5
2024-09-09,20,3,75,3,65.0000000000000000,65.00,4
2024-09-09,20,4,106,5,79.6666666666666667,79.67,4
2024-09-09,21,1,118,5,59.6666666666666667,59.67,3
2024-09-09,21,2,51,3,56.0000000000000000,56.00,3
2024-09-09,21,3,36,3,52.6666666666666667,52.67,3
2024-09-09,21,4,35,3,69.3333333333333333,69.33,4
2024-09-09,22,1,83,4,84.0000000000000000,84.00,5
2024-09-09,22,2,77,3,85.6666666666666667,85.67,5
2024-09-09,22,3,57,3,73.0000000000000000,73.00,4
2024-09-09,22,4,102,5,83.6666666666666667,83.67,5
2024-09-09,23,1,88,4,92.6666666666666667,92.67,5
2024-09-09,23,2,46,3,54.6666666666666667,54.67,3
2024-09-09,23,3,35,3,55.6666666666666667,55.67,3
2024-09-09,23,4,62,3,88.3333333333333333,88.33,5
2024-09-10,0,1,23,3,58.2500000000000000,58.25,3
2024-09-10,0,2,50,3,78.0000000000000000,78.00,4
2024-09-10,0,3,88,4,72.2500000000000000,72.25,4
2024-09-10,0,4,77,3,87.2500000000000000,87.25,5
2024-09-10,1,1,54,3,59.5000000000000000,59.50,3
2024-09-10,1,2,25,3,84.0000000000000000,84.00,5
2024-09-10,1,3,82,4,66.7500000000000000,66.75,4
2024-09-10,1,4,52,3,63.0000000000000000,63.00,4
2024-09-10,2,1,97,4,92.5000000000000000,92.50,5
2024-09-10,2,2,72,3,91.2500000000000000,91.25,5
2024-09-10,2,3,86,4,70.0000000000000000,70.00,4
2024-09-10,2,4,82,4,79.5000000000000000,79.50,4
2024-09-10,3,1,33,3,52.2500000000000000,52.25,3
2024-09-10,3,2,26,3,48.7500000000000000,48.75,3
2024-09-10,3,3,74,3,53.0000000000000000,53.00,3
2024-09-10,3,4,37,3,60.7500000000000000,60.75,4
2024-09-10,4,1,111,5,89.2500000000000000,89.25,5
2024-09-10,4,2,68,3,70.2500000000000000,70.25,4
2024-09-10,4,3,48,3,71.2500000000000000,71.25,4
2024-09-10,4,4,74,3,104.0000000000000000,104.00,6
2024-09-10,5,1,100,5,66.0000000000000000,66.00,4
2024-09-10,5,2,85,4,89.7500000000000000,89.75,5
2024-09-10,5,3,31,3,48.0000000000000000,48.00,3
2024-09-10,5,4,94,4,85.0000000000000000,85.00,5
2024-09-10,6,1,33,3,76.5000000000000000,76.50,4
2024-09-10,6,2,80,4,71.2500000000000000,71.25,4
2024-09-10,6,3,27,3,37.2500000000000000,37.25,2
2024-09-10,6,4,88,4,79.0000000000000000,79.00,4
2024-09-10,7,1,67,3,78.0000000000000000,78.00,4
2024-09-10,7,2,66,3,51.5000000000000000,51.50,3
2024-09-10,7,3,30,3,55.7500000000000000,55.75,3
2024-09-10,7,4,85,4,75.5000000000000000,75.50,4
2024-09-10,8,1,57,3,30.0000000000000000,30.00,2
2024-09-10,8,2,94,4,62.7500000000000000,62.75,4
2024-09-10,8,3,117,5,78.2500000000000000,78.25,4
2024-09-10,8,4,73,3,64.7500000000000000,64.75,4
2024-09-10,9,1,98,4,61.0000000000000000,61.00,4
2024-09-10,9,2,114,5,75.0000000000000000,75.00,4
2024-09-10,9,3,118,5,102.7500000000000000,102.75,6
2024-09-10,9,4,37,3,58.2500000000000000,58.25,3
2024-09-10,10,1,63,3,47.7500000000000000,47.75,3
2024-09-10,10,2,80,4,76.7500000000000000,76.75,4
2024-09-10,10,3,84,4,60.5000000000000000,60.50,4
2024-09-10,10,4,90,4,60.5000000000000000,60.50,4
2024-09-10,11,1,42,3,43.2500000000000000,43.25,3
2024-09-10,11,2,74,3,47.2500000000000000,47.25,3
2024-09-10,11,3,51,3,65.7500000000000000,65.75,4
2024-09-10,11,4,46,3,55.7500000000000000,55.75,3
2024-09-10,12,1,70,3,58.7500000000000000,58.75,3
2024-09-10,12,2,55,3,72.5000000000000000,72.50,4
2024-09-10,12,3,87,4,78.2500000000000000,78.25,4
2024-09-10,12,4,83,4,74.7500000000000000,74.75,4
2024-09-10,13,1,45,3,87.0000000000000000,87.00,5
2024-09-10,13,2,21,3,77.5000000000000000,77.50,4
2024-09-10,13,3,23,3,60.7500000000000000,60.75,4
2024-09-10,13,4,80,4,64.0000000000000000,64.00,4
2024-09-10,14,1,86,4,85.5000000000000000,85.50,5
2024-09-10,14,2,25,3,63.2500000000000000,63.25,4
2024-09-10,14,3,77,3,85.2500000000000000,85.25,5
2024-09-10,14,4,61,3,77.2500000000000000,77.25,4
2024-09-10,15,1,46,3,61.5000000000000000,61.50,4
2024-09-10,15,2,54,3,60.5000000000000000,60.50,4
2024-09-10,15,3,87,4,74.0000000000000000,74.00,4
2024-09-10,15,4,23,3,55.7500000000000000,55.75,3
2024-09-10,16,1,85,4,66.5000000000000000,66.50,4
2024-09-10,16,2,102,5,82.5000000000000000,82.50,5
2024-09-10,16,3,28,3,60.7500000000000000,60.75,4
2024-09-10,16,4,36,3,78.0000000000000000,78.00,4
2024-09-10,17,1,31,3,68.5000000000000000,68.50,4
2024-09-10,17,2,30,3,59.0000000000000000,59.00,3
2024-09-10,17,3,45,3,50.0000000000000000,50.00,3
2024-09-10,17,4,104,5,73.0000000000000000,73.00,4
2024-09-10,18,1,54,3,55.5000000000000000,55.50,3
2024-09-10,18,2,27,3,52.2500000000000000,52.25,3
2024-09-10,18,3,111,5,94.5000000000000000,94.50,5
2024-09-10,18,4,91,4,47.7500000000000000,47.75,3
2024-09-10,19,1,110,5,64.5000000000000000,64.50,4
2024-09-10,19,2,55,3,60.0000000000000000,60.00,3
2024-09-10,19,3,64,3,61.7500000000000000,61.75,4
2024-09-10,19,4,95,4,78.0000000000000000,78.00,4
2024-09-10,20,1,45,3,42.2500000000000000,42.25,3
2024-09-10,20,2,117,5,68.5000000000000000,68.50,4
2024-09-10,20,3,23,3,52.7500000000000000,52.75,3
2024-09-10,20,4,56,3,44.5000000000000000,44.50,3
2024-09-10,21,1,36,3,77.7500000000000000,77.75,4
2024-09-10,21,2,52,3,65.2500000000000000,65.25,4
2024-09-10,21,3,44,3,67.7500000000000000,67.75,4
2024-09-10,21,4,103,5,78.7500000000000000,78.75,4
2024-09-10,22,1,64,3,71.2500000000000000,71.25,4
2024-09-10,22,2,51,3,44.2500000000000000,44.25,3
2024-09-10,22,3,70,3,62.7500000000000000,62.75,4
2024-09-10,22,4,80,4,67.5000000000000000,67.50,4
2024-09-10,23,1,117,5,99.2500000000000000,99.25,5
2024-09-10,23,2,74,3,84.0000000000000000,84.00,5
2024-09-10,23,3,30,3,74.7500000000000000,74.75,4
2024-09-10,23,4,53,3,51.0000000000000000,51.00,3
